,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,total_charge,tenor_years,total_minutes,avg_price_per_min,total_calls
2552,MT,49,408,353-8970,0,0,0,236.6,91,40.22,220.9,146,18.78,146.8,114,6.61,8.9,2,2.4,1,0,68.01,4,613.1999999999999,0.1109099804305284,353
2553,VT,67,408,410-5370,0,0,0,260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10.0,2,2.7,6,0,74.03,5,686.5,0.10783685360524399,328
2554,CO,107,415,404-4421,0,0,0,167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,6.7,5,1.81,2,0,52.550000000000004,8,523.8000000000001,0.10032455135547919,284
2555,NC,190,408,409-3353,0,0,0,182.2,101,30.97,212.3,95,18.05,233.0,123,10.49,9.3,4,2.51,2,0,62.019999999999996,15,636.8,0.09739321608040201,323
2556,WA,118,510,422-2571,0,0,0,113.0,80,19.21,150.1,87,12.76,204.3,115,9.19,10.8,4,2.92,2,0,44.08,9,478.20000000000005,0.09217900460058552,286
2557,TN,120,415,412-3404,0,0,0,185.7,133,31.57,235.1,149,19.98,256.4,78,11.54,16.9,6,4.56,0,0,67.64999999999999,10,694.0999999999999,0.09746434231378764,366
2558,AR,94,408,333-2964,0,0,0,136.2,114,23.15,165.1,118,14.03,137.9,71,6.21,9.6,5,2.59,0,0,45.980000000000004,7,448.79999999999995,0.10245098039215689,308
2559,DC,115,510,406-6669,0,1,29,222.6,81,37.84,190.3,109,16.18,201.2,87,9.05,11.5,2,3.11,1,0,66.18,9,625.5999999999999,0.10578644501278775,279
2560,MN,61,415,409-8802,0,0,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9.0,6,2.43,1,0,67.92,5,681.3,0.09969176574196391,295
2561,IA,143,510,354-6183,0,1,33,141.4,130,24.04,186.4,114,15.84,210.0,111,9.45,7.7,6,2.08,1,0,51.41,11,545.5,0.09424381301558203,361
2562,KS,110,510,354-2434,0,0,0,208.0,69,35.36,95.1,94,8.08,178.5,129,8.03,8.0,11,2.16,1,0,53.629999999999995,9,489.6,0.10953839869281044,303
2563,ND,104,415,389-7620,0,0,0,118.5,92,20.15,177.8,109,15.11,255.7,98,11.51,12.1,4,3.27,1,0,50.04,8,564.1,0.08870767594398156,303
2564,MT,16,510,338-1724,0,0,0,153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,1,0,55.120000000000005,1,541.8,0.10173495754891106,257
2565,IL,183,510,399-1750,0,0,0,108.3,87,18.41,183.6,116,15.61,176.6,109,7.95,13.5,2,3.65,0,0,45.62,15,482.0,0.09464730290456431,314
2566,DC,147,408,354-8914,0,0,0,168.6,92,28.66,187.7,107,15.95,216.5,95,9.74,14.4,8,3.89,2,0,58.24,12,587.1999999999999,0.09918256130790193,302
2567,KY,58,415,409-2983,0,0,0,247.2,116,42.02,303.7,103,25.81,105.4,94,4.74,9.3,2,2.51,2,1,75.08,4,665.5999999999999,0.11280048076923078,315
2568,MS,102,510,329-9689,1,0,0,224.2,81,38.11,243.3,90,20.68,147.8,66,6.65,12.0,8,3.24,3,0,68.67999999999999,8,627.3,0.10948509485094851,245
2569,TN,123,415,337-8950,0,0,0,166.9,98,28.37,221.8,77,18.85,243.9,114,10.98,12.8,4,3.46,3,0,61.660000000000004,10,645.4,0.09553765106910445,293
2570,IA,64,415,374-1836,0,1,43,118.4,100,20.13,144.1,108,12.25,158.1,91,7.11,8.5,6,2.3,1,0,41.78999999999999,5,429.1,0.09738988580750406,305
2571,AK,103,510,359-9454,0,0,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2,0,64.17000000000002,8,655.4,0.09790967348184318,214
2572,MN,152,415,378-9542,0,0,0,317.8,60,54.03,152.9,100,13.0,123.4,63,5.55,10.4,7,2.81,1,1,75.39,12,604.5,0.12471464019851117,230
2573,WV,124,415,344-1970,0,0,0,312.0,112,53.04,180.0,109,15.3,168.6,94,7.59,12.8,4,3.46,1,1,79.39,10,673.4,0.11789426789426789,319
2574,OR,97,415,417-2774,0,0,0,146.0,121,24.82,203.0,141,17.26,151.8,120,6.83,13.3,2,3.59,1,0,52.5,8,514.1,0.10212021007586072,384
2575,MS,131,415,333-9002,0,0,0,131.6,95,22.37,179.3,109,15.24,251.2,129,11.3,15.5,3,4.19,1,1,53.099999999999994,10,577.5999999999999,0.09193213296398893,336
2576,ME,57,415,369-8576,0,1,33,193.4,105,32.88,231.6,79,19.69,226.2,90,10.18,11.1,11,3.0,2,0,65.75,4,662.3000000000001,0.09927525290653781,285
2577,MN,157,510,372-6920,0,0,0,185.1,92,31.47,213.0,85,18.11,196.1,85,8.82,8.5,5,2.3,2,0,60.699999999999996,13,602.7,0.10071345611415296,267
2578,GA,194,510,333-6575,0,0,0,193.3,106,32.86,169.0,150,14.37,225.2,122,10.13,11.8,4,3.19,0,0,60.55,16,599.3,0.10103454029701318,382
2579,DC,66,415,410-1190,0,0,0,146.4,107,24.89,196.5,99,16.7,230.1,106,10.35,7.8,2,2.11,1,0,54.050000000000004,5,580.8,0.09306129476584024,314
2580,GA,155,510,376-1641,0,0,0,71.2,90,12.1,304.4,119,25.87,183.3,103,8.25,8.6,4,2.32,0,0,48.54,12,567.5,0.0855330396475771,316
2581,NY,123,415,329-6731,0,0,0,123.2,104,20.94,190.0,117,16.15,170.3,95,7.66,12.9,5,3.48,4,1,48.23,10,496.4,0.09715954875100725,321
2582,OK,116,510,393-3976,0,0,0,205.0,90,34.85,140.9,114,11.98,272.6,96,12.27,7.5,4,2.03,2,0,61.129999999999995,9,626.0,0.09765175718849839,304
2583,OK,63,415,388-7355,0,0,0,128.7,78,21.88,240.8,133,20.47,237.7,121,10.7,12.8,6,3.46,1,0,56.51,5,620.0,0.09114516129032257,338
2584,GA,64,510,412-7791,0,0,0,216.9,78,36.87,211.0,115,17.94,179.8,116,8.09,11.4,5,3.08,3,0,65.98,5,619.1,0.10657405911807463,314
2585,NJ,96,510,368-6111,0,0,0,150.0,122,25.5,218.5,116,18.57,212.4,89,9.56,9.8,1,2.65,3,0,56.28,8,590.6999999999999,0.0952767902488573,328
2586,MN,53,415,401-9420,0,0,0,164.1,106,27.9,206.0,56,17.51,194.7,124,8.76,11.4,2,3.08,1,0,57.24999999999999,4,576.1999999999999,0.09935786185352308,288
2587,ME,105,510,352-5750,0,0,0,212.0,113,36.04,226.6,128,19.26,193.6,114,8.71,8.9,7,2.4,3,0,66.41,8,641.1,0.10358758384027451,362
2588,MI,53,510,417-3702,0,1,37,167.3,99,28.44,194.7,99,16.55,236.7,112,10.65,12.0,9,3.24,2,0,58.88,4,610.7,0.09641395120353692,319
2589,MT,101,415,353-5714,0,0,0,154.4,130,26.25,217.2,101,18.46,185.4,52,8.34,13.9,4,3.75,1,0,56.8,8,570.9,0.09949203012786828,287
2590,NE,129,510,409-9494,0,1,30,177.3,95,30.14,211.8,102,18.0,240.2,108,10.81,9.3,7,2.51,3,0,61.46,10,638.5999999999999,0.09624177889132479,312
2591,ND,122,408,395-1901,0,0,0,231.2,141,39.3,267.8,136,22.76,240.3,100,10.81,8.8,5,2.38,1,1,75.25,10,748.0999999999999,0.10058815666354767,382
2592,VA,163,415,378-8342,0,0,0,202.9,100,34.49,178.6,46,15.18,203.8,116,9.17,12.8,3,3.46,5,0,62.300000000000004,13,598.0999999999999,0.10416318341414481,265
2593,VT,93,408,417-6044,0,0,0,149.6,120,25.43,200.7,85,17.06,181.2,107,8.15,14.3,9,3.86,0,0,54.49999999999999,7,545.8,0.09985342616342982,321
2594,OH,115,510,348-1163,1,0,0,345.3,81,58.7,203.4,106,17.29,217.5,107,9.79,11.8,8,3.19,1,1,88.97,9,778.0,0.1143573264781491,302
2595,AL,25,408,337-4600,0,0,0,264.9,80,45.03,281.2,66,23.9,166.1,80,7.47,8.4,4,2.27,1,1,78.67,2,720.5999999999999,0.10917291146267001,230
2596,DC,73,408,355-5922,0,0,0,122.0,92,20.74,138.3,114,11.76,224.2,128,10.09,5.8,5,1.57,1,0,44.160000000000004,6,490.3,0.09006730573118499,339
2597,ND,120,415,369-5810,0,0,0,177.2,88,30.12,270.4,99,22.98,231.5,90,10.42,14.0,2,3.78,2,0,67.3,10,693.0999999999999,0.09709998557206753,279
2598,TN,196,415,340-8291,0,0,0,133.1,80,22.63,206.5,120,17.55,221.6,96,9.97,10.3,8,2.78,1,0,52.93,16,571.5,0.09261592300962379,304
2599,DE,97,510,354-7397,0,0,0,225.1,90,38.27,279.5,127,23.76,233.8,103,10.52,8.8,4,2.38,0,1,74.92999999999999,8,747.2,0.10028104925053531,324
2600,NY,148,408,407-7464,0,0,0,208.4,120,35.43,174.4,99,14.82,310.7,105,13.98,11.2,4,3.02,1,0,67.25,12,704.7,0.09543067972186746,328
2601,AL,85,408,386-6411,0,1,30,173.1,107,29.43,247.2,101,21.01,158.7,104,7.14,11.5,5,3.11,1,0,60.69,7,590.5,0.10277730736663844,317
2602,OK,86,510,397-3746,1,0,0,162.4,131,27.61,167.0,102,14.2,128.9,118,5.8,11.4,2,3.08,2,1,50.69,7,469.69999999999993,0.10791994890355547,353
2603,MS,78,415,410-5236,0,1,13,281.2,93,47.8,178.2,101,15.15,244.2,129,10.99,6.4,5,1.73,2,0,75.67,6,709.9999999999999,0.10657746478873241,328
2604,MD,106,415,409-2412,0,0,0,208.3,89,35.41,169.4,67,14.4,102.0,90,4.59,15.9,4,4.29,3,0,58.68999999999999,8,495.6,0.11842211460855526,250
2605,NE,147,415,400-7280,0,1,38,243.4,126,41.38,273.8,109,23.27,282.9,91,12.73,14.1,8,3.81,2,0,81.19000000000001,12,814.2,0.09971751412429379,334
2606,AR,145,415,332-5820,0,0,0,224.2,89,38.11,314.9,121,26.77,182.9,121,8.23,16.1,3,4.35,1,1,77.46,12,738.0999999999999,0.10494512938626203,334
2607,IL,91,415,373-4483,0,0,0,189.3,100,32.18,239.3,107,20.34,89.7,89,4.04,9.9,3,2.67,3,0,59.23,7,528.2,0.11213555471412343,299
2608,IN,81,408,347-6717,0,1,46,168.3,124,28.61,270.9,103,23.03,222.5,98,10.01,6.7,2,1.81,4,0,63.46,6,668.4000000000001,0.09494314781567922,327
2609,UT,116,415,380-2929,0,1,24,232.9,90,39.59,152.1,94,12.93,344.3,82,15.49,10.7,6,2.89,1,0,70.9,9,740.0,0.09581081081081082,272
2610,LA,69,415,420-7692,0,1,37,155.0,98,26.35,142.4,105,12.1,143.7,117,6.47,5.9,4,1.59,1,0,46.510000000000005,5,446.99999999999994,0.10404921700223715,324
2611,ID,135,510,380-6437,0,0,0,154.4,130,26.25,203.8,90,17.32,158.7,59,7.14,11.8,3,3.19,0,0,53.9,11,528.7,0.1019481747682996,282
2612,KY,73,510,377-8309,0,0,0,234.7,102,39.9,195.7,110,16.63,253.4,71,11.4,8.4,8,2.27,2,0,70.2,6,692.1999999999999,0.10141577578734472,291
2613,MI,48,415,407-2718,0,0,0,240.0,88,40.8,141.0,117,11.99,128.9,137,5.8,7.1,9,1.92,1,0,60.51,4,517.0,0.11704061895551257,351
2614,NH,125,415,357-1938,1,0,0,298.4,78,50.73,270.5,142,22.99,107.3,84,4.83,12.2,2,3.29,0,1,81.84,10,688.4,0.11888436955258572,306
2615,WV,100,415,381-3735,0,0,0,166.0,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,1,0,57.269999999999996,8,547.3000000000001,0.10464096473597659,296
2616,OR,165,415,409-8453,0,1,33,111.6,140,18.97,213.3,111,18.13,267.6,115,12.04,16.0,3,4.32,0,0,53.459999999999994,13,608.5,0.08785538208709942,369
2617,SD,64,415,395-6758,0,0,0,174.5,98,29.67,180.2,103,15.32,179.0,89,8.06,10.7,2,2.89,2,0,55.940000000000005,5,544.4000000000001,0.10275532696546656,292
2618,MD,116,510,399-5424,1,1,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,0,62.86999999999999,9,687.8000000000001,0.09140738586798486,323
2619,ND,147,408,409-4671,1,1,35,157.5,109,26.78,189.6,67,16.12,227.0,76,10.22,11.1,2,3.0,3,1,56.120000000000005,12,585.2,0.09589883800410116,254
2620,TN,115,415,374-6525,0,0,0,206.2,113,35.05,176.4,102,14.99,297.1,119,13.37,11.0,7,2.97,1,0,66.38,9,690.7,0.09610540031851743,341
2621,MO,84,415,406-8665,0,1,35,207.5,138,35.28,201.0,116,17.09,164.5,107,7.4,7.5,16,2.03,4,0,61.800000000000004,7,580.5,0.10645994832041344,377
2622,IL,86,510,342-7716,0,1,16,144.8,105,24.62,206.2,111,17.53,255.4,117,11.49,11.6,2,3.13,4,0,56.77000000000001,7,618.0,0.09186084142394824,335
2623,UT,134,415,417-2221,0,0,0,258.8,85,44.0,129.5,114,11.01,193.6,106,8.71,10.9,7,2.94,2,0,66.66,11,592.8,0.11244939271255061,312
2624,MI,105,415,376-5213,0,0,0,226.9,106,38.57,182.2,77,15.49,203.9,107,9.18,11.6,2,3.13,0,1,66.37,8,624.6,0.10626000640409862,292
2625,AR,88,408,348-7448,0,0,0,152.9,119,25.99,171.2,107,14.55,257.0,106,11.57,12.0,5,3.24,2,0,55.35,7,593.1,0.09332321699544764,337
2626,TX,90,408,328-8179,0,1,27,156.7,51,26.64,236.5,118,20.1,123.2,111,5.54,12.6,6,3.4,2,0,55.68,7,529.0,0.10525519848771267,286
2627,AK,86,408,389-4602,0,0,0,150.8,85,25.64,295.9,88,25.15,247.2,104,11.12,12.5,1,3.38,1,0,65.28999999999999,7,706.4,0.09242638731596828,278
2628,TN,37,415,413-2238,0,0,0,221.0,126,37.57,204.5,110,17.38,118.0,98,5.31,6.8,3,1.84,4,0,62.10000000000001,3,550.3,0.11284753770670546,337
2629,NH,141,415,402-3370,0,1,32,322.4,92,54.81,283.2,107,24.07,209.5,111,9.43,6.7,3,1.81,1,1,90.12,11,821.8,0.10966171817960575,313
2630,NM,148,408,348-6008,0,0,0,153.6,148,26.11,262.1,87,22.28,225.5,99,10.15,9.8,3,2.65,2,0,61.19,12,651.0,0.09399385560675882,337
2631,MN,163,408,371-5655,0,1,22,215.1,91,36.57,138.9,102,11.81,146.2,109,6.58,12.4,2,3.35,2,0,58.31,13,512.6,0.11375341396800624,304
2632,IA,89,415,374-5224,0,1,35,174.4,108,29.65,196.7,100,16.72,127.4,74,5.73,11.8,3,3.19,1,0,55.28999999999999,7,510.3,0.10834803057025277,285
2633,RI,63,415,371-1187,0,0,0,180.5,126,30.69,230.0,98,19.55,232.5,73,10.46,10.6,3,2.86,0,0,63.56,5,653.6,0.09724602203182374,300
2634,AL,102,415,337-1100,0,0,0,123.1,106,20.93,182.0,102,15.47,244.6,75,11.01,12.6,7,3.4,2,0,50.809999999999995,8,562.3000000000001,0.09036101725057796,290
2635,NC,76,510,421-8141,0,0,0,165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,10.0,4,2.7,1,0,60.44,6,603.9,0.10008279516476237,292
2636,SD,104,408,406-2678,0,0,0,200.2,92,34.03,118.7,87,10.09,236.6,65,10.65,6.0,6,1.62,2,0,56.39,8,561.5,0.10042742653606411,250
2637,MT,109,510,415-9649,0,0,0,154.8,82,26.32,287.7,109,24.45,208.4,80,9.38,5.9,9,1.59,3,0,61.74,9,656.8,0.0940012180267966,280
2638,HI,105,510,364-8128,0,0,0,125.4,116,21.32,261.5,95,22.23,241.6,104,10.87,11.4,9,3.08,2,0,57.49999999999999,8,639.9,0.0898577902797312,324
2639,MT,63,415,356-7817,0,1,33,184.2,111,31.31,312.6,89,26.57,264.0,55,11.88,12.2,4,3.29,1,0,73.05,5,773.0,0.0945019404915912,259
2640,KY,105,415,404-6357,0,1,24,274.7,99,46.7,193.5,118,16.45,299.6,109,13.48,10.8,3,2.92,3,0,79.55000000000001,8,778.5999999999999,0.1021705625481634,329
2641,DC,68,415,398-2138,1,1,39,142.0,140,24.14,241.6,89,20.54,302.0,72,13.59,11.3,5,3.05,1,0,61.31999999999999,5,696.9,0.08798966853207059,306
2642,CO,63,408,378-8029,1,1,21,151.5,99,25.76,147.8,89,12.56,210.4,114,9.47,10.0,4,2.7,1,0,50.49,5,519.7,0.09715220319415047,306
2643,MI,74,415,386-4215,0,0,0,124.8,114,21.22,133.0,121,11.31,160.3,85,7.21,10.6,7,2.86,3,0,42.6,6,428.70000000000005,0.09937018894331699,327
2644,AL,76,415,367-8156,0,0,0,179.2,85,30.46,222.9,66,18.95,188.2,113,8.47,12.4,2,3.35,0,0,61.23,6,602.6999999999999,0.10159283225485316,266
2645,KS,91,408,382-8079,1,0,0,246.4,110,41.89,182.0,98,15.47,157.6,106,7.09,12.1,2,3.27,2,1,67.72,7,598.1,0.11322521317505434,316
2646,NC,101,415,354-2985,0,0,0,232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,5,0,65.41000000000001,8,583.9000000000001,0.11202260661072101,365
2647,SC,116,408,373-6922,0,0,0,288.0,120,48.96,255.8,90,21.74,233.4,99,10.5,13.4,4,3.62,0,1,84.82000000000001,9,790.5999999999999,0.1072856058689603,313
2648,CO,131,415,397-7125,0,1,23,170.8,145,29.04,236.7,93,20.12,294.5,100,13.25,12.7,1,3.43,1,0,65.84,10,714.7,0.09212256891003218,339
2649,MN,84,415,333-6296,0,0,0,216.1,114,36.74,197.5,107,16.79,217.8,104,9.8,9.8,3,2.65,1,0,65.98,7,641.2,0.1029008109794136,328
2650,WY,104,415,365-6022,0,0,0,138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,2,0,50.6,8,523.3000000000001,0.0966940569463023,260
2651,FL,108,510,365-1688,0,0,0,210.7,112,35.82,238.7,73,20.29,253.6,90,11.41,9.2,5,2.48,3,0,70.0,9,712.2,0.09828699803426004,280
2652,NY,111,415,382-4872,0,0,0,181.8,117,30.91,158.1,91,13.44,266.2,123,11.98,9.7,9,2.62,0,0,58.949999999999996,9,615.8,0.09572913283533614,340
2653,OK,155,408,367-6136,0,1,30,61.6,103,10.47,255.1,110,21.68,225.9,96,10.17,12.4,5,3.35,1,0,45.67,12,555.0,0.0822882882882883,314
2654,ME,66,510,404-3592,0,0,0,207.7,85,35.31,196.7,112,16.72,261.7,83,11.78,6.8,3,1.84,1,0,65.65,5,672.8999999999999,0.09756278793282809,283
2655,NE,64,510,415-2949,0,0,0,219.2,73,37.26,167.0,65,14.2,161.4,119,7.26,10.0,5,2.7,1,0,61.419999999999995,5,557.6,0.11015064562410329,262
2656,OH,69,415,375-8880,0,0,0,227.0,122,38.59,258.7,111,21.99,169.7,87,7.64,8.9,1,2.4,2,0,70.62,5,664.3,0.1063073912388981,321
2657,CT,116,415,335-6832,0,0,0,245.9,73,41.8,240.1,87,20.41,158.7,89,7.14,8.9,5,2.4,3,0,71.75,9,653.6,0.1097766217870257,254
2658,DC,101,415,361-8367,0,0,0,257.3,84,43.74,184.8,115,15.71,108.9,109,4.9,13.5,7,3.65,0,0,68.00000000000001,8,564.5,0.12046058458813111,315
2659,OK,15,415,408-2002,0,0,0,121.1,130,20.59,216.0,86,18.36,235.1,33,10.58,16.1,5,4.35,2,0,53.88,1,588.3000000000001,0.09158592554818969,254
2660,NJ,88,415,347-8659,0,0,0,301.5,136,51.26,257.7,72,21.9,132.9,118,5.98,13.4,2,3.62,4,1,82.76,7,705.5,0.11730687455705174,328
2661,IA,197,415,376-2922,0,0,0,233.9,96,39.76,218.9,111,18.61,182.9,109,8.23,9.5,3,2.57,0,0,69.16999999999999,16,645.2,0.10720706757594542,319
2662,VA,50,415,382-2182,1,0,0,99.6,108,16.93,308.7,102,26.24,161.2,62,7.25,13.7,6,3.7,2,1,54.120000000000005,4,583.2,0.09279835390946502,278
2663,VA,172,510,408-2089,0,0,0,169.8,123,28.87,183.1,94,15.56,395.0,72,17.77,12.7,7,3.43,2,0,65.63000000000001,14,760.6,0.086287141730213,296
2664,NM,188,415,369-6890,1,1,26,198.8,115,33.8,166.6,67,14.16,198.5,118,8.93,14.4,3,3.89,1,1,60.779999999999994,15,578.3,0.10510115856821718,303
2665,FL,85,408,347-2951,1,0,0,116.2,86,19.75,229.7,127,19.52,204.2,109,9.19,10.1,3,2.73,3,0,51.18999999999999,7,560.1999999999999,0.09137807925740807,325
2666,RI,103,510,420-6324,1,0,0,255.9,128,43.5,140.9,92,11.98,308.9,130,13.9,12.1,2,3.27,1,1,72.65,8,717.8000000000001,0.10121203677904708,352
2667,NJ,136,408,402-7650,0,1,27,187.7,84,31.91,221.0,147,18.79,145.7,110,6.56,10.0,4,2.7,3,0,59.96000000000001,11,564.4,0.10623671155209073,345
2668,NE,155,408,391-2702,0,1,21,195.9,91,33.3,213.9,84,18.18,88.2,111,3.97,8.6,4,2.32,0,0,57.769999999999996,12,506.6,0.11403474141334385,290
2669,WV,145,415,383-3375,0,0,0,129.4,97,22.0,185.4,101,15.76,204.7,106,9.21,1.1,2,0.3,2,0,47.269999999999996,12,520.6,0.09079907798693813,306
2670,WY,116,510,392-2733,0,1,12,221.0,108,37.57,151.0,118,12.84,179.0,80,8.06,9.0,6,2.43,2,0,60.9,9,560.0,0.10875,312
2671,SC,152,408,397-9933,0,0,0,140.5,92,23.89,186.8,96,15.88,227.0,89,10.22,9.5,5,2.57,2,0,52.56,12,563.8,0.09322454771195461,282
2672,MS,65,415,383-9306,1,0,0,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,9.2,10,2.48,0,1,74.52000000000001,5,699.8,0.10648756787653617,316
2673,ND,180,415,369-1929,0,0,0,224.9,105,38.23,250.0,101,21.25,216.1,73,9.72,6.7,5,1.81,3,1,71.01,15,697.7,0.10177726816683388,284
2674,IL,67,415,369-4377,0,0,0,109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,12.8,6,3.46,0,0,48.970000000000006,5,527.6999999999999,0.09279893879097975,388
2675,OR,60,415,366-9430,0,0,0,207.8,109,35.33,123.5,112,10.5,291.6,115,13.12,5.7,9,1.54,0,0,60.489999999999995,5,628.6000000000001,0.09622971683105311,345
2676,UT,138,510,353-7407,0,0,0,205.9,96,35.0,257.1,94,21.85,209.0,63,9.4,12.1,8,3.27,0,0,69.52,11,684.1,0.10162256979973687,261
2677,IA,44,415,359-7426,0,0,0,308.6,139,52.46,150.8,94,12.82,198.7,66,8.94,7.3,3,1.97,4,1,76.19,3,665.4,0.11450255485422302,302
2678,ME,25,510,332-7391,0,0,0,242.6,69,41.24,209.0,117,17.77,219.7,82,9.89,14.4,6,3.89,2,0,72.79,2,685.6999999999999,0.10615429488114338,274
2679,WY,145,408,405-6559,0,0,0,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89,1,0,62.95,12,621.8,0.10123834030234803,297
2680,WI,122,510,338-8784,0,1,28,166.0,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08,2,0,57.82999999999999,10,577.7,0.10010386013501815,237
2681,SC,121,415,415-6347,0,0,0,144.8,126,24.62,200.6,82,17.05,208.8,81,9.4,13.3,9,3.59,0,1,54.66,10,567.5,0.09631718061674008,298
2682,DC,55,510,354-5058,1,0,0,106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48,0,0,36.35999999999999,4,338.9,0.10728828562997933,272
2683,CT,77,415,342-5701,0,0,0,221.8,84,37.71,166.0,125,14.11,210.2,72,9.46,13.2,4,3.56,1,0,64.84,6,611.2,0.10608638743455497,285
2684,OR,12,415,378-4179,0,0,0,204.6,98,34.78,212.5,90,18.06,182.1,95,8.19,9.8,7,2.65,2,0,63.68,1,609.0,0.10456486042692939,290
2685,OR,64,510,407-6391,0,0,0,213.5,93,36.3,166.6,114,14.16,122.0,78,5.49,14.1,3,3.81,3,0,59.76,5,516.2,0.11576908175125919,288
2686,NV,92,415,404-3105,0,1,44,152.0,95,25.84,274.9,73,23.37,162.4,121,7.31,10.0,1,2.7,2,0,59.220000000000006,7,599.3,0.09881528449858169,290
2687,MN,125,415,390-9735,1,1,29,260.8,81,44.34,163.7,112,13.91,271.7,117,12.23,17.0,6,4.59,1,1,75.07000000000001,10,713.2,0.10525799214806507,316
2688,OK,160,408,350-4820,0,0,0,166.4,117,28.29,317.0,129,26.95,160.4,121,7.22,10.0,2,2.7,1,0,65.16,13,653.8,0.09966350565922301,369
2689,KS,79,415,383-8807,0,0,0,177.9,83,30.24,167.3,84,14.22,223.7,142,10.07,15.2,8,4.1,0,0,58.63,6,584.1000000000001,0.10037664783427494,317
2690,RI,36,415,366-8382,0,0,0,235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7.0,7,1.89,3,0,70.28,3,698.5999999999999,0.10060120240480963,318
2691,DC,102,415,402-9704,0,0,0,186.8,92,31.76,173.7,123,14.76,250.9,131,11.29,9.7,4,2.62,2,0,60.43,8,621.1,0.0972951215585252,350
2692,IL,138,408,405-2209,1,0,0,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,1,0,72.28999999999999,11,647.9,0.1115758604722951,296
2693,UT,164,510,397-3939,0,0,0,192.1,95,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97,3,0,61.83,13,581.8,0.10627363355104848,292
2694,MN,125,415,343-2689,0,0,0,240.7,82,40.92,269.4,85,22.9,187.1,74,8.42,10.1,3,2.73,0,1,74.97,10,707.3,0.10599462745652481,244
2695,WI,72,408,383-9448,0,0,0,179.9,113,30.58,149.8,112,12.73,168.2,79,7.57,9.8,7,2.65,2,0,53.53,6,507.70000000000005,0.10543628126846562,311
2696,MI,74,415,359-6232,0,0,0,314.1,86,53.4,222.4,99,18.9,259.0,121,11.66,12.3,5,3.32,3,1,87.27999999999999,6,807.8,0.10804654617479573,311
2697,MI,134,415,369-9772,0,1,41,162.0,82,27.54,324.7,77,27.6,160.1,112,7.2,11.9,5,3.21,0,0,65.55,11,658.6999999999999,0.09951419462577805,276
2698,MA,145,415,381-7003,0,0,0,175.8,89,29.89,274.3,119,23.32,226.6,69,10.2,12.4,4,3.35,1,0,66.75999999999999,12,689.1,0.09687998839065447,281
2699,AL,136,510,352-6732,0,0,0,109.4,91,18.6,207.5,111,17.64,135.0,107,6.08,11.6,5,3.13,0,0,45.45,11,463.5,0.09805825242718447,314
2700,SC,209,510,388-7540,0,0,0,255.1,124,43.37,230.6,110,19.6,218.0,69,9.81,8.5,5,2.3,3,1,75.08,17,712.2,0.10541982589160347,308
2701,WI,66,415,356-3333,1,0,0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,3,0,64.35999999999999,5,655.0,0.0982595419847328,282
2702,VT,152,510,333-9664,0,1,20,214.6,108,36.48,96.6,82,8.21,170.7,145,7.68,7.9,5,2.13,1,0,54.5,12,489.79999999999995,0.11126990608411598,340
2703,CT,162,408,363-3763,0,0,0,49.2,121,8.36,143.9,136,12.23,203.0,97,9.14,12.1,13,3.27,1,0,33.0,13,408.20000000000005,0.08084272415482606,367
2704,OR,72,510,345-7900,0,0,0,141.3,133,24.02,134.9,96,11.47,227.5,97,10.24,11.2,3,3.02,2,0,48.75000000000001,6,514.9000000000001,0.09467857836473101,329
2705,HI,101,415,400-5511,0,0,0,253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62,4,0,72.82000000000001,8,655.1000000000001,0.11115860174019232,295
2706,WV,125,415,381-7597,0,0,0,206.0,128,35.02,198.1,71,16.84,135.9,116,6.12,13.2,3,3.56,0,0,61.54,10,553.2,0.11124367317425884,318
